serial,juso,x,y
2011380008362,경상남도 창원시 대원동 95-4,128.65094004876386,35.23183312168177
2011380008516,경상남도 창원시 남양동 ,128.70245582445705,35.210254384887286
2011380008562,경상남도 창원시 안민동 34-6,128.69363586408127,35.18888580781505
2011380008553,경상남도 창원시 가음동 32-6,128.70117232744155,35.20726236183836
2011380008680,경상남도 창원시 상남동 27-2,128.68070345859644,35.22062320212507
2011380008849,경상남도 창원시 성주동 101-1,128.7324889492509,35.18805490647203
2011380009084,경상남도 창원시 성주동 102,128.7097300610427,35.20190031154421
2011380009155,경상남도 창원시 성주동 132-4,128.7123922997802,35.198589460261005
2011380009203,경상남도 창원시 성주동 604-9,128.69374223694146,35.197182766427815
2011380009313,경상남도 창원시 대방동 367,128.7091803384976,35.208151707950194
2011380009471,경상남도 창원시 성주동 303-1,128.69220887220132,35.187622419965145
2011380009637,경상남도 창원시 대방동 371,128.7087441261525,35.20661858773854
2011380010043,경상남도 창원시 가음동 12-1,128.69079583794925,35.210547594438594
2011380010237,경상남도 창원시 대방동 358,128.7088676856501,35.2110472255725
2011380010486,경상남도 창원시 대산면 405-22,128.7007242983848,35.330683954621875
2011380010564,경상남도 창원시 대산면 650,128.70165471615596,35.33645656950506
2011380010565,경상남도 창원시 동읍 277,128.70554360067533,35.27319488477016
2011380010569,경상남도 창원시 대산면 336-3,128.71534196589604,35.347762362159045
2011380010608,경상남도 창원시 동읍 150-30,128.7024384749252,35.27563224197436
2011380010663,경상남도 창원시 동읍 19-3,128.70028039007747,35.279851418517005
2011380010667,경상남도 창원시 동읍 45-6,128.6517173797423,35.367246042636644
2011380010692,경상남도 창원시 대산면 658-1,128.67610921238935,35.366928128989045
2011380010697,경상남도 창원시 대산면 349-24,128.69195679383463,35.36883405439215
2011380010721,경상남도 창원시 동읍 ,128.68239185897085,35.284701367942624
2011380010752,경상남도 창원시 동읍 216-17,128.6478159299887,35.27437004217489
2011380010897,경상남도 창원시 동읍 231-6,128.70101099472276,35.29123961939475
2011380011107,경상남도 창원시 동읍 20-13,128.70008629043002,35.2789781723752
2011380011113,경상남도 창원시 동읍 125-7,128.66673707117334,35.332963434156554
2011380011120,경상남도 김해시 진영읍 346-4,128.7161435816489,35.27849184011293
2011380011138,경상남도 창원시 동읍 493-1,128.6736608904566,35.269332464720755
2011380011201,경상남도 창원시 신촌동 192-7,128.63736637347196,35.208117015941504
2011380011203,경상남도 창원시 신촌동 ,128.63968398642692,35.2132839240665
2011380011420,경상남도 창원시 귀현동 ,128.61061227388117,35.19006555229567
2011380011449,경상남도 창원시 내동 452-9,128.6546086521097,35.22101520527116
