names,OR,2.5%,97.5%
(Intercept),0.6000840674129456,0.44942806058898893,0.801242555907483
district: 거제,0.21437659480841573,0.10886986663760512,0.4221308046112494
district: 거제시내,0.35717229737731915,0.20929045120050255,0.6095454870589232
district: 거창,0.3163117666320139,0.164726437287426,0.6073896537644776
district: 거창읍,0.4851741513310935,0.23533656037928544,1.000243892153726
district: 고성,0.5261757318107122,0.29403028003912,0.9416067648192659
district: 고성읍,0.3189547779082019,0.12453822248189882,0.8168749185837849
district: 김해,0.4315303712560129,0.26527499648936825,0.7019827114532282
district: 김해시내,0.5813578281818609,0.41161247684679514,0.821104663729927
district: 남해,0.5707380927937364,0.3237769249339734,1.006069134272799
district: 남해읍,1.344817360469122,0.6350344679145835,2.8479300327716963
district: 마산시내,0.9796558505899042,0.7213997370516451,1.3303658655566184
district: 마산읍면,0.43790604966049185,0.26171072163824316,0.7327239294167132
district: 밀양,0.16040740813791432,0.08196422602895713,0.31392398650153885
district: 밀양시내,0.6293304561051085,0.34423042566151596,1.150557282147131
district: 사천,0.5082373344253854,0.3061079852208329,0.8438368176428792
district: 사천시내,0.8010902718288676,0.5348771093673488,1.1998001267579088
district: 산청,0.2602805721146471,0.12791601361861607,0.5296129413656829
district: 산청읍,0.4026725723414305,0.12105249330747027,1.3394618820797015
district: 양산,0.39771236164569607,0.22994166786629336,0.6878923862454225
district: 양산시내,0.7006485769347316,0.46511926144524945,1.0554463533401763
district: 의령,0.4507555473970193,0.2109253421204416,0.9632818961752226
district: 의령읍,0.5859131436631007,0.17287880708101355,1.9857506985012017
district: 진주,0.3520731104065691,0.21135341220152395,0.5864843807355498
district: 진주시내,0.7876104650063275,0.5451843765642845,1.1378356960571083
district: 진해시내,0.4827706291596522,0.30679073891402636,0.7596952932941048
district: 창녕,0.10226423275205491,0.036974894431479846,0.28283984203786405
district: 창녕남지읍,0.6863023999544662,0.2322194879358992,2.0283008474864768
district: 창녕읍,0.26334587930490344,0.08006552026673999,0.8661787485527883
district: 창원읍면,0.48706157316583226,0.2626819387345917,0.9031034916125943
district: 통영,0.5199329226253314,0.2944598480431365,0.9180546883598106
district: 통영시내,0.41993900108176446,0.24584010114144916,0.7173311587928621
district: 하동,0.3069795467741745,0.16367476472814868,0.575754254445987
district: 하동읍,0.4709403508454293,0.1414848283423715,1.567551918130267
district: 함안,0.5228521170033495,0.2968444739208511,0.9209345642990653
district: 함안가야읍,0.09381051979285449,0.012782582548897282,0.6884691407343762
district: 함안칠원읍,0.4811944667205367,0.1840215394658184,1.258266371831278
district: 함양,0.21280060605869242,0.0963699412102433,0.4698985738732971
district: 함양읍,0.07111392097413963,0.0097570633647457,0.5183106399194715
district: 합천,0.23797927583620168,0.12108033451518621,0.46774016568660665
district: 합천읍,1.108083782078329,0.4708000041940627,2.6080069183663315
age,0.9823707002312427,0.9789759869211927,0.9857771851052652
