serial,juso,x,y
2011370002714,경상북도 칠곡군 왜관읍 566-1,128.40937251740579,35.919798728217266
2011370002750,경상북도 칠곡군 기산면 483-1,128.36570223989398,35.992273749166706
2011370002791,경상북도 칠곡군 약목면 ,128.3633753909146,36.03256371193432
2011370002853,경상북도 칠곡군 약목면 980-2,128.36739245982878,36.0231135646644
2011370002962,경상북도 칠곡군 기산면,128.38271264722,35.98643403892433
2011370003075,경상북도 칠곡군 왜관읍 622-8,128.40375471781388,35.9376714647476
2011370003087,경상북도 칠곡군 왜관읍 732,128.40381090748355,35.96089181132626
2011370003136,경상북도 칠곡군 석적읍 608,128.3964889922174,36.07695855624555
2011370003184,경상북도 칠곡군 지천면 400,128.44394953112106,35.94456243833724
2011370003291,경상북도 칠곡군 왜관읍 521,128.4118925101736,35.960079669111614
